1407L; 207500; 'Brugneto Diga'; 'Torriglia'; 'Torriglia'; 'GE'; 'LIGURIA'; 'Italy'; None; 'CAE'; 9.20833; 44.5306; 832; 0; ''; False; 'Ligu-E'; '0101000020E6100000268DD13AAA6A2240F9A067B3EA434640'; 268442942L; 2; 'Pluviometro'; 'Pluviometro'; 'P'; datetime.date(2012; 1; 1); datetime.date(2020; 6; 30); None; None; None; None; None; False; 'mm'; 2; -1; datetime.datetime(2014; 1; 18; 14; 30; 1; tzinfo=psycopg2.tz.FixedOffsetTimezone(offset=60; name=None)); 1; 37.8; 128.8; 1.6; 0.6; 74.6; 19.1; 5; 5; 5; 5; 5; 5; 5; 3; 5; 5; 4; ''; 5; 1; 0.0; 0.23; -0.59; 17.6; 207500; 0.732009; 4; '5'; '5'; '4'; 0.57273242788991; 0.419245458844028; 0.44297352232148; 0.60514740369439; 0.194956651064184; 0.142710080047728
1408L; 2459; 'Monte Capellino'; 'Mignanego'; 'Mignanego'; 'GE'; 'LIGURIA'; 'Italy'; None; 'ETG Liguria'; 8.95139; 44.5439; 407; 0; ''; False; 'Ligu-B'; '0101000020E61000009E7B0F971CE72140AF25E4839E454640'; 2147483908L; 2; 'Pioggia cumulata ogni 5`'; 'Pluviometro'; 'P'; datetime.date(2012; 1; 1); datetime.date(2020; 6; 30); None; None; None; None; None; False; 'mm'; 2; 1; datetime.datetime(2014; 1; 18; 14; 30; 1; tzinfo=psycopg2.tz.FixedOffsetTimezone(offset=60; name=None)); 1; 0.0; 0.0; 0.0; 0.0; 44.4; 19.0; 1; 1; 1; 1; 1; 1; 5; 3; 5; 5; 4; ''; 5; 1; 0.0; 0.23; -0.59; 17.6; 2459; 0.503531; 3; '1'; '4'; '3'; 0.0; 0.0; 0.119783603622461; 0.237887454467053; 0.100833529446904; 0.0507727637431779
1409L; 204700; 'Piampaludo'; 'Sassello'; 'Sassello'; 'SV'; 'LIGURIA'; 'Italy'; None; 'CAE'; 8.58; 44.465; 872; 0; ''; False; 'Ligu-D'; '0101000020E6100000295C8FC2F5282140EC51B81E853B4640'; 268442940L; 2; 'Pluviometro'; 'Pluviometro'; 'P'; datetime.date(2012; 1; 1); datetime.date(2020; 6; 30); None; None; None; None; None; False; 'mm'; 2; -1; datetime.datetime(2014; 1; 18; 14; 30; 1; tzinfo=psycopg2.tz.FixedOffsetTimezone(offset=60; name=None)); 1; 14.2; 64.2; 5.0; 10.8; 33.5; 7.8; 2; 5; 5; 5; 5; 4; 5; 2; 5; 5; 3; ''; 5; 1; 0.0; 0.23; -0.59; 17.6; 204700; 0.698064; 4; '4'; '5'; '3'; 0.236473739903417; 0.16507386806067; 0.074387313667408; 0.106562271006065; 0.0276253353781448; 0.0192842595089255
1410L; 335300; 'Barbagelata'; 'Lorsica'; 'Lorsica'; 'GE'; 'LIGURIA'; 'Italy'; None; 'CAE'; 9.24278; 44.4831; 1119; 0; ''; False; 'Ligu-E'; '0101000020E6100000EA3E00A94D7C22404B598638D63D4640'; 268439448L; 2; 'Pluviometro'; 'Pluviometro'; 'P'; datetime.date(2012; 1; 1); datetime.date(2020; 6; 30); None; None; None; None; None; False; 'mm'; 2; -1; datetime.datetime(2014; 1; 18; 14; 30; 1; tzinfo=psycopg2.tz.FixedOffsetTimezone(offset=60; name=None)); 1; 47.0; 163.0; 3.8; 0.8; 84.1; 16.0; 5; 5; 5; 5; 5; 5; 5; 2; 5; 5; 3; ''; 5; 1; 0.0; 0.23; -0.59; 17.6; 335300; 0.572788; 4; '5'; '5'; '3'; 0.667378653161724; 0.382266165827541; 0.394652861151291; 0.689003941458932; 0.206852669381653; 0.118482628176833
1411L; 2469; 'Bargagli'; 'Bargagli'; 'Bargagli'; 'GE'; 'LIGURIA'; 'Italy'; None; 'ETG Liguria'; 9.10806; 44.4367; 563; 0; ''; False; 'Ligu-B'; '0101000020E6100000F302ECA353372240E4141DC9E5374640'; 2147483929L; 2; 'Pioggia cumulata ogni 5`'; 'Pluviometro'; 'P'; datetime.date(2012; 1; 1); datetime.date(2020; 6; 30); None; None; None; None; None; False; 'mm'; 2; 1; datetime.datetime(2014; 1; 18; 14; 30; 1; tzinfo=psycopg2.tz.FixedOffsetTimezone(offset=60; name=None)); 1; 33.4; 185.8; 2.6; 1.0; 66.8; 29.1; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; ''; 5; 1; 0.0; 0.23; -0.59; 17.6; 2469; 0.797262; 4; '5'; '5'; '5'; 0.60613357493263; 0.483247346329289; 0.417119600061499; 0.523190031523659; 0.237254518508095; 0.189154043292212
1412L; 2463; 'Bolzaneto'; 'Genova'; 'Genova'; 'GE'; 'LIGURIA'; 'Italy'; None; 'ETG Liguria'; 8.89694; 44.4542; 31; 0; ''; False; 'Ligu-B'; '0101000020E6100000D0F23CB83BCB2140EEEBC039233A4640'; 2147483917L; 2; 'Pioggia cumulata ogni 5`'; 'Pluviometro'; 'P'; datetime.date(2012; 1; 1); datetime.date(2020; 6; 30); None; None; None; None; None; False; 'mm'; 2; 1; datetime.datetime(2014; 1; 18; 14; 30; 1; tzinfo=psycopg2.tz.FixedOffsetTimezone(offset=60; name=None)); 1; 14.8; 101.6; 6.4; 0.4; 42.1; 22.7; 2; 5; 5; 5; 5; 4; 5; 4; 5; 5; 4; ''; 5; 1; 0.0; 0.23; -0.59; 17.6; 2463; 0.96164; 5; '4'; '5'; '4'; 0.399283394028423; 0.383966764174851; 0.199973432913186; 0.207950475038333; 0.114581080534461; 0.110185716176674
1413L; 2559; 'Cavi Panoramica'; 'Lavagna'; 'Lavagna'; 'GE'; 'LIGURIA'; 'Italy'; None; 'ETG Liguria'; 9.37361; 44.2969; 30; 0; ''; False; 'Ligu-C'; '0101000020E6100000C8EA56CF49BF22405917B7D100264640'; 2147491358L; 2; 'Pluviometro'; 'Pluviometro'; 'P'; datetime.date(2012; 1; 1); datetime.date(2020; 6; 30); None; None; None; None; None; False; 'mm'; 2; 1; datetime.datetime(2014; 1; 18; 14; 30; 1; tzinfo=psycopg2.tz.FixedOffsetTimezone(offset=60; name=None)); 1; 26.2; 70.0; 0.0; 0.0; 45.0; 31.5; 4; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; ''; 5; 1; 0.0; 0.23; -0.59; 17.6; 2559; 0.509522; 3; '4'; '4'; '4'; 0.32141248461911; 0.163766834467264; 0.125240187588253; 0.245799218125269; 0.195139034446186; 0.0994276933272243
1414L; 2468; 'Creto'; 'Genova'; 'Genova'; 'GE'; 'LIGURIA'; 'Italy'; None; 'ETG Liguria'; 9.00833; 44.4739; 613; 0; ''; False; 'Ligu-E'; '0101000020E6100000C0266BD44304224086C954C1A83C4640'; 2147483927L; 2; 'Pioggia cumulata ogni 5`'; 'Pluviometro'; 'P'; datetime.date(2012; 1; 1); datetime.date(2020; 6; 30); None; None; None; None; None; False; 'mm'; 2; 1; datetime.datetime(2014; 1; 18; 14; 30; 1; tzinfo=psycopg2.tz.FixedOffsetTimezone(offset=60; name=None)); 1; 18.6; 99.0; 2.4; 0.4; 48.2; 23.2; 3; 5; 5; 5; 5; 4; 5; 4; 5; 5; 4; ''; 5; 1; 0.0; 0.23; -0.59; 17.6; 2468; 0.801822; 5; '4'; '5'; '4'; 0.398870734753009; 0.319823404278173; 0.231248701861129; 0.288403970404248; 0.138227271217317; 0.110833692705432
1415L; 2452; 'Fiorino'; 'Genova'; 'Genova'; 'GE'; 'LIGURIA'; 'Italy'; None; 'ETG Liguria'; 8.70639; 44.4644; 236; 0; ''; False; 'Ligu-B'; '0101000020E6100000617138F3AB69214096218E75713B4640'; 2147483893L; 2; 'Pioggia cumulata ogni 5`'; 'Pluviometro'; 'P'; datetime.date(2012; 1; 1); datetime.date(2020; 6; 30); None; None; None; None; None; False; 'mm'; 2; 1; datetime.datetime(2014; 1; 18; 14; 30; 1; tzinfo=psycopg2.tz.FixedOffsetTimezone(offset=60; name=None)); 1; 0.0; 0.0; 0.0; 0.0; 35.4; 9.7; 1; 1; 1; 1; 1; 1; 5; 2; 5; 5; 3; ''; 5; 1; 0.0; 0.23; -0.59; 17.6; 2452; 0.96164; 5; '1'; '5'; '3'; 0.0; 0.0; 0.122095247202494; 0.126965688820793; 0.0371769469163984; 0.0357508281658555
1416L; 2421; 'Fontana Fresca'; 'Sori'; 'Sori'; 'GE'; 'LIGURIA'; 'Italy'; None; 'ETG Liguria'; 9.09444; 44.4069; 746; 0; ''; False; 'Ligu-B'; '0101000020E610000055DE8E705A302240075F984C15344640'; 2147484011L; 2; 'Pluviometro'; 'Pluviometro'; 'P'; datetime.date(2012; 1; 1); datetime.date(2020; 6; 30); None; None; None; None; None; False; 'mm'; 2; 1; datetime.datetime(2014; 1; 18; 14; 30; 1; tzinfo=psycopg2.tz.FixedOffsetTimezone(offset=60; name=None)); 1; 19.6; 17.8; 0.4; 0.0; 57.9; 37.5; 3; 5; 4; 4; 5; 4; 5; 5; 5; 5; 5; ''; 5; 1; 0.0; 0.23; -0.59; 17.6; 2421; 0.514138; 3; '3'; '4'; '4'; 0.030146402100445; 0.015499415770938; 0.213943219266842; 0.416120091879539; 0.293048408028126; 0.150667369920484
1417L; 2451; 'Lerca'; 'Cogoleto'; 'Cogoleto'; 'GE'; 'LIGURIA'; 'Italy'; None; 'ETG Liguria'; 8.65056; 44.4019; 86; 0; ''; False; 'Ligu-B'; '0101000020E6100000E92B4833164D214096218E7571334640'; 2147483891L; 2; 'Pioggia cumulata ogni 5`'; 'Pluviometro'; 'P'; datetime.date(2012; 1; 1); datetime.date(2020; 6; 30); None; None; None; None; None; False; 'mm'; 2; 1; datetime.datetime(2014; 1; 18; 14; 30; 1; tzinfo=psycopg2.tz.FixedOffsetTimezone(offset=60; name=None)); 1; 11.8; 57.4; 5.2; 0.2; 31.8; 4.9; 2; 5; 5; 5; 5; 4; 5; 1; 5; 5; 2; ''; 5; 1; 0.0; 0.23; -0.59; 17.6; 2451; 0.707207; 4; '4'; '5'; '2'; 0.178922368449715; 0.126535091748164; 0.0633502529728575; 0.0895781332055401; 0.0179226896440191; 0.0126750455973155
1418L; 2454; 'Mad. delle Grazie'; 'Genova'; 'Genova'; 'GE'; 'LIGURIA'; 'Italy'; None; 'ETG Liguria'; 8.74333; 44.4336; 101; 0; ''; False; 'Ligu-B'; '0101000020E61000007845F0BF957C2140D6C56D3480374640'; 2147483897L; 2; 'Pioggia cumulata ogni 5`'; 'Pluviometro'; 'P'; datetime.date(2012; 1; 1); datetime.date(2020; 6; 30); None; None; None; None; None; False; 'mm'; 2; 1; datetime.datetime(2014; 1; 18; 14; 30; 1; tzinfo=psycopg2.tz.FixedOffsetTimezone(offset=60; name=None)); 1; 11.8; 59.8; 11.6; 0.0; 40.4; 9.0; 2; 5; 5; 5; 5; 4; 5; 2; 5; 5; 3; ''; 5; 1; 0.0; 0.23; -0.59; 17.6; 2454; 0.96164; 5; '4'; '5'; '3'; 0.207466203006668; 0.199507737700814; 0.179213141825886; 0.186362045362216; 0.0491523467409585; 0.0472668480883096
1419L; 2460; 'Mignanego'; 'Mignanego'; 'Mignanego'; 'GE'; 'LIGURIA'; 'Italy'; None; 'ETG Liguria'; 8.93; 44.5389; 253; 0; ''; False; 'Ligu-B'; '0101000020E61000005C8FC2F528DC21403EE8D9ACFA444640'; 2147483910L; 2; 'Pioggia cumulata ogni 5`'; 'Pluviometro'; 'P'; datetime.date(2012; 1; 1); datetime.date(2020; 6; 30); None; None; None; None; None; False; 'mm'; 2; 1; datetime.datetime(2014; 1; 18; 14; 30; 1; tzinfo=psycopg2.tz.FixedOffsetTimezone(offset=60; name=None)); 1; 19.6; 121.8; 5.8; 0.4; 43.0; 20.2; 3; 5; 5; 5; 5; 4; 5; 3; 5; 5; 4; ''; 5; 1; 0.0; 0.23; -0.59; 17.6; 2460; 0.503531; 3; '3'; '4'; '3'; 0.47260959624009; 0.237973375565438; 0.110565242512244; 0.219580003425763; 0.102571607263735; 0.0516479390429544
1420L; 335700; 'Rovegno'; 'Rovegno'; 'Rovegno'; 'GE'; 'LIGURIA'; 'Italy'; None; 'CAE'; 9.27722; 44.5769; 620; 0; ''; False; 'Ligu-E'; '0101000020E61000002098A3C7EF8D2240FD87F4DBD7494640'; 268439465L; 2; 'Pluviometro'; 'Pluviometro'; 'P'; datetime.date(2012; 1; 1); datetime.date(2020; 6; 30); None; None; None; None; None; False; 'mm'; 2; -1; datetime.datetime(2014; 1; 18; 14; 30; 1; tzinfo=psycopg2.tz.FixedOffsetTimezone(offset=60; name=None)); 1; 21.2; 65.0; 1.2; 0.4; 47.8; 14.5; 4; 5; 5; 5; 5; 5; 5; 2; 5; 5; 3; ''; 5; 1; 0.0; 0.23; -0.59; 17.6; 335700; 0.742435; 4; '5'; '5'; '3'; 0.265816818989903; 0.197351831039085; 0.210150331255; 0.283055354843986; 0.0918633004716308; 0.0682025713130613
1421L; 208700; 'Torriglia'; 'Torriglia'; 'Torriglia'; 'GE'; 'LIGURIA'; 'Italy'; None; 'CAE'; 9.15556; 44.5158; 759; 0; ''; False; 'Ligu-E'; '0101000020E6100000AB21718FA54F22406EA301BC05424640'; 268442819L; 2; 'Pluviometro'; 'Pluviometro'; 'P'; datetime.date(2012; 1; 1); datetime.date(2020; 6; 30); None; None; None; None; None; False; 'mm'; 2; -1; datetime.datetime(2014; 1; 18; 14; 30; 1; tzinfo=psycopg2.tz.FixedOffsetTimezone(offset=60; name=None)); 1; 31.4; 141.8; 1.6; 1.2; 73.9; 24.3; 5; 5; 5; 5; 5; 5; 5; 4; 5; 5; 4; ''; 5; 1; 0.0; 0.23; -0.59; 17.6; 208700; 0.732009; 4; '5'; '5'; '4'; 0.554951808194601; 0.406229880015786; 0.437944891952036; 0.598277777274598; 0.22082581307774; 0.161646547008821
1422L; 2455; 'Turchino'; 'Masone'; 'Masone'; 'GE'; 'LIGURIA'; 'Italy'; None; 'ETG Liguria'; 8.73667; 44.4847; 471; 0; ''; False; 'Ligu-B'; '0101000020E61000007EE36BCF2C792140832F4CA60A3E4640'; 2147483899L; 2; 'Pioggia cumulata ogni 5`'; 'Pluviometro'; 'P'; datetime.date(2012; 1; 1); datetime.date(2020; 6; 30); None; None; None; None; None; False; 'mm'; 2; 1; datetime.datetime(2014; 1; 18; 14; 30; 1; tzinfo=psycopg2.tz.FixedOffsetTimezone(offset=60; name=None)); 1; 11.8; 91.2; 7.4; 1.0; 34.0; 13.1; 2; 5; 5; 5; 5; 4; 5; 2; 5; 5; 3; ''; 5; 1; 0.0; 0.23; -0.59; 17.6; 2455; 0.420396; 2; '2'; '3'; '2'; 0.350542852382152; 0.147366886150467; 0.0469975660008084; 0.1117935057956; 0.0433495952360118; 0.0182240054886353
1423L; 2464; 'Valleregia'; 'Ceranesi'; 'Serr\xc3\xa0 Ric\xc3\xb2'; 'GE'; 'LIGURIA'; 'Italy'; None; 'ETG Liguria'; 8.94639; 44.5217; 361; 0; ''; False; 'Ligu-B'; '0101000020E6100000DB85E63A8DE421405F29CB10C7424640'; 2147483919L; 2; 'Pioggia cumulata ogni 5`'; 'Pluviometro'; 'P'; datetime.date(2012; 1; 1); datetime.date(2020; 6; 30); None; None; None; None; None; False; 'mm'; 2; 1; datetime.datetime(2014; 1; 18; 14; 30; 1; tzinfo=psycopg2.tz.FixedOffsetTimezone(offset=60; name=None)); 1; 15.6; 116.2; 5.0; 0.6; 41.6; 20.1; 2; 5; 5; 5; 5; 4; 5; 3; 5; 5; 4; ''; 5; 1; 0.0; 0.23; -0.59; 17.6; 2464; 0.754438; 4; '4'; '5'; '4'; 0.444383560859555; 0.335259916811229; 0.152053729923128; 0.201545650276059; 0.0973321476330119; 0.0734310865491599
1424L; 200041438; 'Ceriana'; 'Ceriana'; 'Ceriana'; 'IM'; 'LIGURIA'; 'Italy'; None; 'ETG Liguria'; 7.73361; 43.9053; 862; 0; ''; False; 'Ligu-A'; '0101000020E61000000113B87537EF1E40CE88D2DEE0F34540'; 2147484061L; 2; 'Pluviometro'; 'Pluviometro'; 'P'; datetime.date(2012; 1; 1); datetime.date(2020; 6; 30); None; None; None; None; None; False; 'mm'; 2; 1; datetime.datetime(2014; 1; 18; 14; 30; 1; tzinfo=psycopg2.tz.FixedOffsetTimezone(offset=60; name=None)); 1; 31.4; 182.6; 1.6; 0.2; 53.2; 11.5; 5; 5; 5; 5; 5; 5; 5; 2; 5; 5; 3; ''; 5; 1; 0.0; 0.23; -0.59; 17.6; 200041438; 0.629478; 4; '5'; '5'; '3'; 0.594412766362332; 0.374169604401093; 0.223504558480564; 0.355063482811955; 0.0987060877069656; 0.0621332849482947
1425L; 2423; 'Poggio Fearza'; 'Poggio Fearza'; 'Triora'; 'IM'; 'LIGURIA'; 'Italy'; None; 'ETG Liguria'; 7.79343; 44.042; 1744; 0; ''; False; 'Ligu-A'; '0101000020E61000003FA9F6E9782C1F404C37894160054640'; 2147484019L; 2; 'Pluviometro'; 'Pluviometro'; 'P'; datetime.date(2012; 1; 1); datetime.date(2020; 6; 30); None; None; None; None; None; False; 'mm'; 2; 1; datetime.datetime(2014; 1; 18; 14; 30; 1; tzinfo=psycopg2.tz.FixedOffsetTimezone(offset=60; name=None)); 1; 0.0; 0.0; 1.6; 1.4; 59.5; 11.5; 1; 1; 1; 1; 1; 1; 5; 2; 5; 5; 3; ''; 5; 1; 0.0; 0.23; -0.59; 17.6; 2423; 0.542202; 3; '1'; '4'; '3'; 3.11610716521147e-13; 1.68956063866569e-13; 0.236562620415343; 0.43629950865783; 0.119759565778995; 0.0649339184168118
1426L; 200041444; 'Pornassio'; 'Pornassio'; 'Pornassio'; 'IM'; 'LIGURIA'; 'Italy'; None; 'ETG Liguria'; 7.8664; 44.0639; 440; 0; ''; False; 'Ligu-A'; '0101000020E61000008104C58F31771F40711B0DE02D084640'; 2147484070L; 2; 'Pluviometro'; 'Pluviometro'; 'P'; datetime.date(2012; 1; 1); datetime.date(2020; 6; 30); None; None; None; None; None; False; 'mm'; 2; 1; datetime.datetime(2014; 1; 18; 14; 30; 1; tzinfo=psycopg2.tz.FixedOffsetTimezone(offset=60; name=None)); 1; 27.4; 122.8; 0.8; 0.0; 53.0; 6.9; 5; 5; 5; 5; 5; 5; 5; 1; 5; 5; 2; ''; 5; 1; 0.0; 0.23; -0.59; 17.6; 200041444; 0.829647; 5; '5'; '5'; '2'; 0.501448632609854; 0.416025385896375; 0.29238345464685; 0.352419079461962; 0.0823019942376163; 0.0682816078977831
1427L; 302300; 'CIMA'; 'SAVONA'; 'SAVONA'; 'SV'; 'LIGURIA'; 'Italy'; None; 'NULL'; 8.4511; 44.2989; 27; 0; ''; False; 'Ligu-B'; '0101000020E610000082734694F6E620402063EE5A42264640'; 2357803419L; 2; 'Pl'; 'Pl'; 'P'; datetime.date(2012; 1; 1); datetime.date(2020; 6; 30); None; None; None; None; None; False; 'mm'; 2; 1; datetime.datetime(2014; 1; 18; 14; 30; 1; tzinfo=psycopg2.tz.FixedOffsetTimezone(offset=60; name=None)); 1; 0.0; 0.0; 0.0; 0.0; 35.3; 1.4; 1; 1; 1; 1; 1; 1; 5; 1; 5; 5; 2; ''; 5; 1; 0.0; 0.23; -0.59; 17.6; 302300; 0.641888; 4; '1'; '5'; '2'; 0.0; 0.0; 0.0807863479480201; 0.125857443408174; 0.0179223265735771; 0.0115041214202593
1428L; 2443; 'Ist. Nautico Savona'; 'Savona'; 'Savona'; 'SV'; 'LIGURIA'; 'Italy'; None; 'ETG Liguria'; 8.48305; 44.3062; 1; 0; ''; False; 'Ligu-B'; '0101000020E610000065AA605452F720408104C58F31274640'; 2147484900L; 2; 'Pioggia cumulata ogni 5`'; 'Pluviometro'; 'P'; datetime.date(2012; 1; 1); datetime.date(2020; 6; 30); None; None; None; None; None; False; 'mm'; 2; 1; datetime.datetime(2014; 1; 18; 14; 30; 1; tzinfo=psycopg2.tz.FixedOffsetTimezone(offset=60; name=None)); 1; 12.4; 78.4; 0.6; 0.0; 36.2; 1.2; 2; 5; 5; 5; 5; 4; 5; 1; 5; 5; 2; ''; 5; 1; 0.0; 0.23; -0.59; 17.6; 2443; 0.641888; 4; '4'; '5'; '2'; 0.280181671007981; 0.179845175221781; 0.087270544823793; 0.135959205179422; 0.0192594449560706; 0.0123624012960509
1429L; 2445; 'Lavagnola'; 'Savona'; 'Savona'; 'SV'; 'LIGURIA'; 'Italy'; None; 'ETG Liguria'; 8.48011; 44.3354; 202; 0; ''; False; 'Ligu-B'; '0101000020E610000012F758FAD0F52040098A1F63EE2A4640'; 2147484905L; 2; 'Pioggia cumulata ogni 5`'; 'Pluviometro'; 'P'; datetime.date(2012; 1; 1); datetime.date(2020; 6; 30); None; None; None; None; None; False; 'mm'; 2; 1; datetime.datetime(2014; 1; 18; 14; 30; 1; tzinfo=psycopg2.tz.FixedOffsetTimezone(offset=60; name=None)); 1; 14.0; 87.6; 0.6; 0.0; 32.1; 1.4; 2; 5; 5; 5; 5; 4; 5; 1; 5; 4; 2; ''; 4; 1; 0.0; 0.23; -0.59; 17.6; 2445; 0.641888; 4; '4'; '5'; '2'; 0.330106330336121; 0.211891201189344; 0.0593627848706003; 0.0924815705521232; 0.0124679137887197; 0.00800300080985124
1430L; 258800; 'Mallare'; 'Mallare'; 'Mallare'; 'SV'; 'LIGURIA'; 'Italy'; None; 'CAE'; 8.30056; 44.2897; 499; 0; ''; False; 'Ligu-D'; '0101000020E6100000B6F81400E39920405BD3BCE314254640'; 268442795L; 2; 'Pluviometro'; 'Pluviometro'; 'P'; datetime.date(2012; 1; 1); datetime.date(2020; 6; 30); None; None; None; None; None; False; 'mm'; 2; -1; datetime.datetime(2014; 1; 18; 14; 30; 1; tzinfo=psycopg2.tz.FixedOffsetTimezone(offset=60; name=None)); 1; 29.4; 90.2; 0.0; 0.0; 30.8; 4.8; 5; 5; 5; 5; 5; 5; 5; 1; 5; 4; 2; ''; 4; 1; 0.0; 0.23; -0.59; 17.6; 258800; 0.659078; 4; '5'; '5'; '2'; 0.424534184774615; 0.279800990446513; 0.0528617498500452; 0.0802056484594129; 0.0159247338121535; 0.0104956360477853
1431L; 2412; 'Molino Branca'; 'Albenga'; 'Albenga'; 'SV'; 'LIGURIA'; 'Italy'; None; 'ETG Liguria'; 8.21278; 44.0492; 1; 0; ''; False; 'Ligu-A'; '0101000020E61000005B7C0A80F16C20404A7B832F4C064640'; 2147483993L; 2; 'Pluviometro'; 'Pluviometro'; 'P'; datetime.date(2012; 1; 1); datetime.date(2020; 6; 30); None; None; None; None; None; False; 'mm'; 2; 1; datetime.datetime(2014; 1; 18; 14; 30; 1; tzinfo=psycopg2.tz.FixedOffsetTimezone(offset=60; name=None)); 1; 25.8; 133.0; 3.8; 0.0; 33.2; 1.1; 4; 5; 5; 5; 5; 5; 5; 1; 5; 4; 2; ''; 4; 1; 0.0; 0.23; -0.59; 17.6; 2412; 0.402473; 2; '3'; '3'; '1'; 0.516524414621697; 0.207887055138157; 0.0416452490860826; 0.103473436052418; 0.0137288182391887; 0.00552547665411373
1432L; 258200; 'Montenotte Inferiore'; 'Cairo Montenotte'; 'Cairo Montenotte'; 'SV'; 'LIGURIA'; 'Italy'; None; 'CAE'; 8.41222; 44.4081; 691; 0; ''; False; 'Ligu-D'; '0101000020E6100000A583F57F0ED32040B1BFEC9E3C344640'; 268442845L; 2; 'Pluviometro'; 'Pluviometro'; 'P'; datetime.date(2012; 1; 1); datetime.date(2020; 6; 30); None; None; None; None; None; False; 'mm'; 2; -1; datetime.datetime(2014; 1; 18; 14; 30; 1; tzinfo=psycopg2.tz.FixedOffsetTimezone(offset=60; name=None)); 1; 19.8; 59.2; 0.4; 8.6; 34.0; 2.8; 3; 5; 5; 5; 5; 4; 5; 1; 5; 5; 2; ''; 5; 1; 0.0; 0.23; -0.59; 17.6; 258200; 0.699826; 4; '4'; '5'; '2'; 0.230933448553474; 0.161613176998362; 0.0782359755703736; 0.1117935057956; 0.0181102349478232; 0.0126740090031901
1433L; 258700; 'Osiglia'; 'Osiglia'; 'Osiglia'; 'SV'; 'LIGURIA'; 'Italy'; None; 'CAE'; 8.20528; 44.2836; 687; 0; ''; False; 'Ligu-D'; '0101000020E6100000B70BCD751A692040A3923A014D244640'; 268442841L; 2; 'Pluviometro'; 'Pluviometro'; 'P'; datetime.date(2012; 1; 1); datetime.date(2020; 6; 30); None; None; None; None; None; False; 'mm'; 2; -1; datetime.datetime(2014; 1; 18; 14; 30; 1; tzinfo=psycopg2.tz.FixedOffsetTimezone(offset=60; name=None)); 1; 25.4; 57.8; 0.2; 1.4; 35.5; 3.6; 4; 5; 5; 5; 5; 5; 5; 1; 5; 5; 2; ''; 5; 1; 0.0; 0.23; -0.59; 17.6; 258700; 0.581403; 4; '5'; '5'; '2'; 0.257292998637341; 0.149590864328634; 0.0744646208482067; 0.128077511126195; 0.0227143320530824; 0.0132061757702841
1434L; 2446; 'Pero'; 'Varazze'; 'Varazze'; 'SV'; 'LIGURIA'; 'Italy'; None; 'ETG Liguria'; 8.55667; 44.3817; 250; 0; ''; False; 'Ligu-B'; '0101000020E61000002254A9D9031D21400D71AC8BDB304640'; 2147484907L; 2; 'Pioggia cumulata ogni 5`'; 'Pluviometro'; 'P'; datetime.date(2012; 1; 1); datetime.date(2020; 6; 30); None; None; None; None; None; False; 'mm'; 2; 1; datetime.datetime(2014; 1; 18; 14; 30; 1; tzinfo=psycopg2.tz.FixedOffsetTimezone(offset=60; name=None)); 1; 7.4; 48.0; 0.4; 0.0; 26.7; 3.1; 1; 5; 5; 5; 5; 3; 4; 1; 4; 4; 2; ''; 4; 1; 0.0; 0.23; -0.59; 17.6; 2446; 0.628922; 4; '3'; '4'; '2'; 0.0953700373916807; 0.0599803189701199; 0.02963587913728; 0.0471217050857253; 0.00753606315099494; 0.0047395962499127
1435L; 10002471; 'Bavari'; 'Genova'; 'Genova'; 'GE'; 'LIGURIA'; 'Italy'; None; 'ETG Liguria'; 9.01944; 44.4306; 218; 0; ''; False; 'Ligu-B'; '0101000020E6100000EE77280AF40922402CD49AE61D374640'; 2148483934L; 2; 'Pioggia cumulata ogni 5`'; 'Pluviometro'; 'P'; datetime.date(2012; 1; 1); datetime.date(2020; 6; 30); None; None; None; None; None; False; 'mm'; 2; 1; datetime.datetime(2014; 1; 18; 14; 30; 1; tzinfo=psycopg2.tz.FixedOffsetTimezone(offset=60; name=None)); 1; 0.0; 0.0; 0.0; 0.0; 50.2; 26.1; 1; 1; 1; 1; 1; 1; 5; 4; 5; 5; 4; ''; 5; 1; 0.0; 0.23; -0.59; 17.6; 10002471; 0.96164; 5; '1'; '5'; '4'; 0.0; 0.0; 0.30306739322429; 0.315156905952505; 0.165386790573966; 0.159042504055225
1436L; 208800; 'Busalla'; 'Busalla'; 'Busalla'; 'GE'; 'LIGURIA'; 'Italy'; None; 'CAE'; 8.9475; 44.5664; 421; 0; ''; False; 'Ligu-E'; '0101000020E610000085EB51B81EE521402A3A92CB7F484640'; 268442823L; 2; 'Pluviometro'; 'Pluviometro'; 'P'; datetime.date(2012; 1; 1); datetime.date(2020; 6; 30); None; None; None; None; None; False; 'mm'; 2; -1; datetime.datetime(2014; 1; 18; 14; 30; 1; tzinfo=psycopg2.tz.FixedOffsetTimezone(offset=60; name=None)); 1; 18.8; 106.4; 5.6; 0.4; 44.0; 18.5; 3; 5; 5; 5; 5; 4; 5; 3; 5; 5; 4; ''; 5; 1; 0.0; 0.23; -0.59; 17.6; 208800; 0.685487; 4; '4'; '5'; '4'; 0.428899566714839; 0.294005142115081; 0.159467012625884; 0.232633116987388; 0.0969531166289063; 0.0664601157126685
